profileID,respID,qID,altID,obsID,enrollment_cash,occurrence_cash,monthly_occurrence,lower_bound,guaranteed_threshold,no_choice
57,36,1,1,211,50,20,3,20,60,0
312,36,1,2,211,300,10,4,20,70,0
0,36,1,3,211,0,0,0,0,0,1
476,36,2,1,212,300,15,4,40,70,0
526,36,2,2,212,100,5,3,20,80,0
0,36,2,3,212,0,0,0,0,0,1
662,36,3,1,213,100,2,2,40,80,0
409,36,3,2,213,50,10,1,40,70,0
0,36,3,3,213,0,0,0,0,0,1
547,36,4,1,214,200,5,4,20,80,0
260,36,4,2,214,300,20,1,20,70,0
0,36,4,3,214,0,0,0,0,0,1
697,36,5,1,215,50,20,3,40,80,0
93,36,5,2,215,50,15,1,30,60,0
0,36,5,3,215,0,0,0,0,0,1
76,36,6,1,216,300,15,4,20,60,0
32,36,6,2,216,300,10,2,20,60,0
0,36,6,3,216,0,0,0,0,0,1
216,37,1,1,217,300,15,3,40,60,0
638,37,1,2,217,100,20,4,30,80,0
0,37,1,3,217,0,0,0,0,0,1
359,37,2,1,218,200,20,2,30,70,0
545,37,2,2,218,50,5,4,20,80,0
0,37,2,3,218,0,0,0,0,0,1
474,37,3,1,219,100,15,4,40,70,0
91,37,3,2,219,200,10,1,30,60,0
0,37,3,3,219,0,0,0,0,0,1
260,37,4,1,220,300,20,1,20,70,0
388,37,4,2,220,300,5,4,30,70,0
0,37,4,3,220,0,0,0,0,0,1
395,37,5,1,221,200,15,4,30,70,0
63,37,5,2,221,200,2,4,20,60,0
0,37,5,3,221,0,0,0,0,0,1
176,37,6,1,222,300,15,1,40,60,0
101,37,6,2,222,50,2,2,30,60,0
0,37,6,3,222,0,0,0,0,0,1
485,38,1,1,223,50,5,1,20,80,0
427,38,1,2,223,200,5,2,40,70,0
0,38,1,3,223,0,0,0,0,0,1
473,38,2,1,224,50,15,4,40,70,0
127,38,2,2,224,200,5,3,30,60,0
0,38,2,3,224,0,0,0,0,0,1
167,38,3,1,225,200,5,1,40,60,0
346,38,3,2,225,100,5,2,30,70,0
0,38,3,3,225,0,0,0,0,0,1
88,38,4,1,226,300,5,1,30,60,0
305,38,4,2,226,50,5,4,20,70,0
0,38,4,3,226,0,0,0,0,0,1
390,38,5,1,227,100,10,4,30,70,0
135,38,5,2,227,200,15,3,30,60,0
0,38,5,3,227,0,0,0,0,0,1
585,38,6,1,228,50,5,2,30,80,0
181,38,6,2,228,50,2,2,40,60,0
0,38,6,3,228,0,0,0,0,0,1
392,39,1,1,229,300,10,4,30,70,0
330,39,1,2,229,100,10,1,30,70,0
0,39,1,3,229,0,0,0,0,0,1
424,39,2,1,230,300,2,2,40,70,0
575,39,2,2,230,200,15,1,30,80,0
0,39,2,3,230,0,0,0,0,0,1
607,39,3,1,231,200,5,3,30,80,0
177,39,3,2,231,50,20,1,40,60,0
0,39,3,3,231,0,0,0,0,0,1
630,39,4,1,232,100,10,4,30,80,0
33,39,4,2,232,50,15,2,20,60,0
0,39,4,3,232,0,0,0,0,0,1
171,39,5,1,233,200,10,1,40,60,0
643,39,5,2,233,200,2,1,40,80,0
0,39,5,3,233,0,0,0,0,0,1
2,39,6,1,234,100,2,1,20,60,0
98,39,6,2,234,100,20,1,30,60,0
0,39,6,3,234,0,0,0,0,0,1
91,40,1,1,235,200,10,1,30,60,0
543,40,1,2,235,200,2,4,20,80,0
0,40,1,3,235,0,0,0,0,0,1
708,40,2,1,236,300,5,4,40,80,0
661,40,2,2,236,50,2,2,40,80,0
0,40,2,3,236,0,0,0,0,0,1
370,40,3,1,237,100,10,3,30,70,0
717,40,3,2,237,50,20,4,40,80,0
0,40,3,3,237,0,0,0,0,0,1
655,40,4,1,238,200,15,1,40,80,0
257,40,4,2,238,50,20,1,20,70,0
0,40,4,3,238,0,0,0,0,0,1
427,40,5,1,239,200,5,2,40,70,0
707,40,5,2,239,200,5,4,40,80,0
0,40,5,3,239,0,0,0,0,0,1
556,40,6,1,240,300,15,4,20,80,0
345,40,6,2,240,50,5,2,30,70,0
0,40,6,3,240,0,0,0,0,0,1
719,41,1,1,241,200,20,4,40,80,0
646,41,1,2,241,100,5,1,40,80,0
0,41,1,3,241,0,0,0,0,0,1
473,41,2,1,242,50,15,4,40,70,0
348,41,2,2,242,300,5,2,30,70,0
0,41,2,3,242,0,0,0,0,0,1
598,41,3,1,243,100,20,2,30,80,0
671,41,3,2,243,200,10,2,40,80,0
0,41,3,3,243,0,0,0,0,0,1
333,41,4,1,244,50,15,1,30,70,0
248,41,4,2,244,300,5,1,20,70,0
0,41,4,3,244,0,0,0,0,0,1
270,41,5,1,245,100,10,2,20,70,0
75,41,5,2,245,200,15,4,20,60,0
0,41,5,3,245,0,0,0,0,0,1
715,41,6,1,246,200,15,4,40,80,0
403,41,6,2,246,200,2,1,40,70,0
0,41,6,3,246,0,0,0,0,0,1
685,42,1,1,247,50,5,3,40,80,0
477,42,1,2,247,50,20,4,40,70,0
0,42,1,3,247,0,0,0,0,0,1
598,42,2,1,248,100,20,2,30,80,0
78,42,2,2,248,100,20,4,20,60,0
0,42,2,3,248,0,0,0,0,0,1
269,42,3,1,249,50,10,2,20,70,0
2,42,3,2,249,100,2,1,20,60,0
0,42,3,3,249,0,0,0,0,0,1
223,42,4,1,250,200,2,4,40,60,0
175,42,4,2,250,200,15,1,40,60,0
0,42,4,3,250,0,0,0,0,0,1
407,42,5,1,251,200,5,1,40,70,0
696,42,5,2,251,300,15,3,40,80,0
0,42,5,3,251,0,0,0,0,0,1
534,42,6,1,252,100,15,3,20,80,0
521,42,6,2,252,50,2,3,20,80,0
0,42,6,3,252,0,0,0,0,0,1
680,43,1,1,253,300,20,2,40,80,0
303,43,1,2,253,200,2,4,20,70,0
0,43,1,3,253,0,0,0,0,0,1
316,43,2,1,254,300,15,4,20,70,0
478,43,2,2,254,100,20,4,40,70,0
0,43,2,3,254,0,0,0,0,0,1
685,43,3,1,255,50,5,3,40,80,0
502,43,3,2,255,100,2,2,20,80,0
0,43,3,3,255,0,0,0,0,0,1
127,43,4,1,256,200,5,3,30,60,0
128,43,4,2,256,300,5,3,30,60,0
0,43,4,3,256,0,0,0,0,0,1
292,43,5,1,257,300,10,3,20,70,0
108,43,5,2,257,300,5,2,30,60,0
0,43,5,3,257,0,0,0,0,0,1
678,43,6,1,258,100,20,2,40,80,0
323,43,6,2,258,200,2,1,30,70,0
0,43,6,3,258,0,0,0,0,0,1
86,44,1,1,259,100,5,1,30,60,0
399,44,1,2,259,200,20,4,30,70,0
0,44,1,3,259,0,0,0,0,0,1
719,44,2,1,260,200,20,4,40,80,0
221,44,2,2,260,50,2,4,40,60,0
0,44,2,3,260,0,0,0,0,0,1
421,44,3,1,261,50,2,2,40,70,0
623,44,3,2,261,200,2,4,30,80,0
0,44,3,3,261,0,0,0,0,0,1
489,44,4,1,262,50,10,1,20,80,0
172,44,4,2,262,300,10,1,40,60,0
0,44,4,3,262,0,0,0,0,0,1
260,44,5,1,263,300,20,1,20,70,0
618,44,5,2,263,100,20,3,30,80,0
0,44,5,3,263,0,0,0,0,0,1
513,44,6,1,264,50,15,2,20,80,0
696,44,6,2,264,300,15,3,40,80,0
0,44,6,3,264,0,0,0,0,0,1
658,45,1,1,265,100,20,1,40,80,0
88,45,1,2,265,300,5,1,30,60,0
0,45,1,3,265,0,0,0,0,0,1
686,45,2,1,266,100,5,3,40,80,0
440,45,2,2,266,300,20,2,40,70,0
0,45,2,3,266,0,0,0,0,0,1
710,45,3,1,267,100,10,4,40,80,0
145,45,3,2,267,50,5,4,30,60,0
0,45,3,3,267,0,0,0,0,0,1
10,45,4,1,268,100,10,1,20,60,0
558,45,4,2,268,100,20,4,20,80,0
0,45,4,3,268,0,0,0,0,0,1
457,45,5,1,269,50,20,3,40,70,0
324,45,5,2,269,300,2,1,30,70,0
0,45,5,3,269,0,0,0,0,0,1
366,45,6,1,270,100,5,3,30,70,0
294,45,6,2,270,100,15,3,20,70,0
0,45,6,3,270,0,0,0,0,0,1
483,46,1,1,271,200,2,1,20,80,0
658,46,1,2,271,100,20,1,40,80,0
0,46,1,3,271,0,0,0,0,0,1
531,46,2,1,272,200,10,3,20,80,0
341,46,2,2,272,50,2,2,30,70,0
0,46,2,3,272,0,0,0,0,0,1
284,46,3,1,273,300,2,3,20,70,0
18,46,3,2,273,100,20,1,20,60,0
0,46,3,3,273,0,0,0,0,0,1
512,46,4,1,274,300,10,2,20,80,0
288,46,4,2,274,300,5,3,20,70,0
0,46,4,3,274,0,0,0,0,0,1
546,46,5,1,275,100,5,4,20,80,0
337,46,5,2,275,50,20,1,30,70,0
0,46,5,3,275,0,0,0,0,0,1
257,46,6,1,276,50,20,1,20,70,0
138,46,6,2,276,100,20,3,30,60,0
0,46,6,3,276,0,0,0,0,0,1
655,47,1,1,277,200,15,1,40,80,0
95,47,1,2,277,200,15,1,30,60,0
0,47,1,3,277,0,0,0,0,0,1
95,47,2,1,278,200,15,1,30,60,0
207,47,2,2,278,200,5,3,40,60,0
0,47,2,3,278,0,0,0,0,0,1
582,47,3,1,279,100,2,2,30,80,0
173,47,3,2,279,50,15,1,40,60,0
0,47,3,3,279,0,0,0,0,0,1
173,47,4,1,280,50,15,1,40,60,0
452,47,4,2,280,300,10,3,40,70,0
0,47,4,3,280,0,0,0,0,0,1
23,47,5,1,281,200,2,2,20,60,0
82,47,5,2,281,100,2,1,30,60,0
0,47,5,3,281,0,0,0,0,0,1
23,47,6,1,282,200,2,2,20,60,0
669,47,6,2,282,50,10,2,40,80,0
0,47,6,3,282,0,0,0,0,0,1
2,48,1,1,283,100,2,1,20,60,0
341,48,1,2,283,50,2,2,30,70,0
0,48,1,3,283,0,0,0,0,0,1
572,48,2,1,284,300,10,1,30,80,0
114,48,2,2,284,100,15,2,30,60,0
0,48,2,3,284,0,0,0,0,0,1
512,48,3,1,285,300,10,2,20,80,0
438,48,3,2,285,100,20,2,40,70,0
0,48,3,3,285,0,0,0,0,0,1
460,48,4,1,286,300,20,3,40,70,0
2,48,4,2,286,100,2,1,20,60,0
0,48,4,3,286,0,0,0,0,0,1
367,48,5,1,287,200,5,3,30,70,0
542,48,5,2,287,100,2,4,20,80,0
0,48,5,3,287,0,0,0,0,0,1
53,48,6,1,288,50,15,3,20,60,0
470,48,6,2,288,100,10,4,40,70,0
0,48,6,3,288,0,0,0,0,0,1
568,49,1,1,289,300,5,1,30,80,0
571,49,1,2,289,200,10,1,30,80,0
0,49,1,3,289,0,0,0,0,0,1
330,49,2,1,290,100,10,1,30,70,0
665,49,2,2,290,50,5,2,40,80,0
0,49,2,3,290,0,0,0,0,0,1
699,49,3,1,291,200,20,3,40,80,0
386,49,3,2,291,100,5,4,30,70,0
0,49,3,3,291,0,0,0,0,0,1
708,49,4,1,292,300,5,4,40,80,0
552,49,4,2,292,300,10,4,20,80,0
0,49,4,3,292,0,0,0,0,0,1
192,49,5,1,293,300,10,2,40,60,0
262,49,5,2,293,100,2,2,20,70,0
0,49,5,3,293,0,0,0,0,0,1
530,49,6,1,294,100,10,3,20,80,0
428,49,6,2,294,300,5,2,40,70,0
0,49,6,3,294,0,0,0,0,0,1
240,50,1,1,295,300,20,4,40,60,0
247,50,1,2,295,200,5,1,20,70,0
0,50,1,3,295,0,0,0,0,0,1
161,50,2,1,296,50,2,1,40,60,0
273,50,2,2,296,50,15,2,20,70,0
0,50,2,3,296,0,0,0,0,0,1
550,50,3,1,297,100,10,4,20,80,0
291,50,3,2,297,200,10,3,20,70,0
0,50,3,3,297,0,0,0,0,0,1
443,50,4,1,298,200,2,3,40,70,0
574,50,4,2,298,100,15,1,30,80,0
0,50,4,3,298,0,0,0,0,0,1
463,50,5,1,299,200,2,4,40,70,0
666,50,5,2,299,100,5,2,40,80,0
0,50,5,3,299,0,0,0,0,0,1
91,50,6,1,300,200,10,1,30,60,0
326,50,6,2,300,100,5,1,30,70,0
0,50,6,3,300,0,0,0,0,0,1
281,51,1,1,301,50,2,3,20,70,0
356,51,1,2,301,300,15,2,30,70,0
0,51,1,3,301,0,0,0,0,0,1
205,51,2,1,302,50,5,3,40,60,0
578,51,2,2,302,100,20,1,30,80,0
0,51,2,3,302,0,0,0,0,0,1
157,51,3,1,303,50,20,4,30,60,0
164,51,3,2,303,300,2,1,40,60,0
0,51,3,3,303,0,0,0,0,0,1
330,51,4,1,304,100,10,1,30,70,0
193,51,4,2,304,50,15,2,40,60,0
0,51,4,3,304,0,0,0,0,0,1
550,51,5,1,305,100,10,4,20,80,0
585,51,5,2,305,50,5,2,30,80,0
0,51,5,3,305,0,0,0,0,0,1
152,51,6,1,306,300,10,4,30,60,0
646,51,6,2,306,100,5,1,40,80,0
0,51,6,3,306,0,0,0,0,0,1
426,52,1,1,307,100,5,2,40,70,0
26,52,1,2,307,100,5,2,20,60,0
0,52,1,3,307,0,0,0,0,0,1
296,52,2,1,308,300,15,3,20,70,0
533,52,2,2,308,50,15,3,20,80,0
0,52,2,3,308,0,0,0,0,0,1
625,52,3,1,309,50,5,4,30,80,0
317,52,3,2,309,50,20,4,20,70,0
0,52,3,3,309,0,0,0,0,0,1
236,52,4,1,310,300,15,4,40,60,0
205,52,4,2,310,50,5,3,40,60,0
0,52,4,3,310,0,0,0,0,0,1
364,52,5,1,311,300,2,3,30,70,0
56,52,5,2,311,300,15,3,20,60,0
0,52,5,3,311,0,0,0,0,0,1
529,52,6,1,312,50,10,3,20,80,0
228,52,6,2,312,300,5,4,40,60,0
0,52,6,3,312,0,0,0,0,0,1
256,53,1,1,313,300,15,1,20,70,0
680,53,1,2,313,300,20,2,40,80,0
0,53,1,3,313,0,0,0,0,0,1
487,53,2,1,314,200,5,1,20,80,0
492,53,2,2,314,300,10,1,20,80,0
0,53,2,3,314,0,0,0,0,0,1
351,53,3,1,315,200,10,2,30,70,0
548,53,3,2,315,300,5,4,20,80,0
0,53,3,3,315,0,0,0,0,0,1
534,53,4,1,316,100,15,3,20,80,0
581,53,4,2,316,50,2,2,30,80,0
0,53,4,3,316,0,0,0,0,0,1
157,53,5,1,317,50,20,4,30,60,0
611,53,5,2,317,200,10,3,30,80,0
0,53,5,3,317,0,0,0,0,0,1
60,53,6,1,318,300,20,3,20,60,0
75,53,6,2,318,200,15,4,20,60,0
0,53,6,3,318,0,0,0,0,0,1
567,54,1,1,319,200,5,1,30,80,0
545,54,1,2,319,50,5,4,20,80,0
0,54,1,3,319,0,0,0,0,0,1
389,54,2,1,320,50,10,4,30,70,0
281,54,2,2,320,50,2,3,20,70,0
0,54,2,3,320,0,0,0,0,0,1
33,54,3,1,321,50,15,2,20,60,0
719,54,3,2,321,200,20,4,40,80,0
0,54,3,3,321,0,0,0,0,0,1
160,54,4,1,322,300,20,4,30,60,0
179,54,4,2,322,200,20,1,40,60,0
0,54,4,3,322,0,0,0,0,0,1
687,54,5,1,323,200,5,3,40,80,0
694,54,5,2,323,100,15,3,40,80,0
0,54,5,3,323,0,0,0,0,0,1
5,54,6,1,324,50,5,1,20,60,0
659,54,6,2,324,200,20,1,40,80,0
0,54,6,3,324,0,0,0,0,0,1
665,55,1,1,325,50,5,2,40,80,0
590,55,1,2,325,100,10,2,30,80,0
0,55,1,3,325,0,0,0,0,0,1
574,55,2,1,326,100,15,1,30,80,0
135,55,2,2,326,200,15,3,30,60,0
0,55,2,3,326,0,0,0,0,0,1
412,55,3,1,327,300,10,1,40,70,0
456,55,3,2,327,300,15,3,40,70,0
0,55,3,3,327,0,0,0,0,0,1
691,55,4,1,328,200,10,3,40,80,0
328,55,4,2,328,300,5,1,30,70,0
0,55,4,3,328,0,0,0,0,0,1
399,55,5,1,329,200,20,4,30,70,0
450,55,5,2,329,100,10,3,40,70,0
0,55,5,3,329,0,0,0,0,0,1
270,55,6,1,330,100,10,2,20,70,0
565,55,6,2,330,50,5,1,30,80,0
0,55,6,3,330,0,0,0,0,0,1
309,56,1,1,331,50,10,4,20,70,0
48,56,1,2,331,300,5,3,20,60,0
0,56,1,3,331,0,0,0,0,0,1
399,56,2,1,332,200,20,4,30,70,0
36,56,2,2,332,300,15,2,20,60,0
0,56,2,3,332,0,0,0,0,0,1
364,56,3,1,333,300,2,3,30,70,0
530,56,3,2,333,100,10,3,20,80,0
0,56,3,3,333,0,0,0,0,0,1
565,56,4,1,334,50,5,1,30,80,0
671,56,4,2,334,200,10,2,40,80,0
0,56,4,3,334,0,0,0,0,0,1
225,56,5,1,335,50,5,4,40,60,0
329,56,5,2,335,50,10,1,30,70,0
0,56,5,3,335,0,0,0,0,0,1
120,56,6,1,336,300,20,2,30,60,0
418,56,6,2,336,100,20,1,40,70,0
0,56,6,3,336,0,0,0,0,0,1
407,57,1,1,337,200,5,1,40,70,0
35,57,1,2,337,200,15,2,20,60,0
0,57,1,3,337,0,0,0,0,0,1
62,57,2,1,338,100,2,4,20,60,0
436,57,2,2,338,300,15,2,40,70,0
0,57,2,3,338,0,0,0,0,0,1
419,57,3,1,339,200,20,1,40,70,0
586,57,3,2,339,100,5,2,30,80,0
0,57,3,3,339,0,0,0,0,0,1
263,57,4,1,340,200,2,2,20,70,0
356,57,4,2,340,300,15,2,30,70,0
0,57,4,3,340,0,0,0,0,0,1
692,57,5,1,341,300,10,3,40,80,0
378,57,5,2,341,100,20,3,30,70,0
0,57,5,3,341,0,0,0,0,0,1
24,57,6,1,342,300,2,2,20,60,0
384,57,6,2,342,300,2,4,30,70,0
0,57,6,3,342,0,0,0,0,0,1
120,58,1,1,343,300,20,2,30,60,0
606,58,1,2,343,100,5,3,30,80,0
0,58,1,3,343,0,0,0,0,0,1
452,58,2,1,344,300,10,3,40,70,0
679,58,2,2,344,200,20,2,40,80,0
0,58,2,3,344,0,0,0,0,0,1
685,58,3,1,345,50,5,3,40,80,0
389,58,3,2,345,50,10,4,30,70,0
0,58,3,3,345,0,0,0,0,0,1
710,58,4,1,346,100,10,4,40,80,0
357,58,4,2,346,50,20,2,30,70,0
0,58,4,3,346,0,0,0,0,0,1
586,58,5,1,347,100,5,2,30,80,0
10,58,5,2,347,100,10,1,20,60,0
0,58,5,3,347,0,0,0,0,0,1
135,58,6,1,348,200,15,3,30,60,0
670,58,6,2,348,100,10,2,40,80,0
0,58,6,3,348,0,0,0,0,0,1
568,59,1,1,349,300,5,1,30,80,0
280,59,1,2,349,300,20,2,20,70,0
0,59,1,3,349,0,0,0,0,0,1
522,59,2,1,350,100,2,3,20,80,0
508,59,2,2,350,300,5,2,20,80,0
0,59,2,3,350,0,0,0,0,0,1
609,59,3,1,351,50,10,3,30,80,0
432,59,3,2,351,300,10,2,40,70,0
0,59,3,3,351,0,0,0,0,0,1
482,59,4,1,352,100,2,1,20,80,0
239,59,4,2,352,200,20,4,40,60,0
0,59,4,3,352,0,0,0,0,0,1
66,59,5,1,353,100,5,4,20,60,0
230,59,5,2,353,100,10,4,40,60,0
0,59,5,3,353,0,0,0,0,0,1
106,59,6,1,354,100,5,2,30,60,0
657,59,6,2,354,50,20,1,40,80,0
0,59,6,3,354,0,0,0,0,0,1
67,60,1,1,355,200,5,4,20,60,0
229,60,1,2,355,50,10,4,40,60,0
0,60,1,3,355,0,0,0,0,0,1
231,60,2,1,356,200,10,4,40,60,0
487,60,2,2,356,200,5,1,20,80,0
0,60,2,3,356,0,0,0,0,0,1
485,60,3,1,357,50,5,1,20,80,0
294,60,3,2,357,100,15,3,20,70,0
0,60,3,3,357,0,0,0,0,0,1
268,60,4,1,358,300,5,2,20,70,0
361,60,4,2,358,50,2,3,30,70,0
0,60,4,3,358,0,0,0,0,0,1
425,60,5,1,359,50,5,2,40,70,0
118,60,5,2,359,100,20,2,30,60,0
0,60,5,3,359,0,0,0,0,0,1
615,60,6,1,360,200,15,3,30,80,0
61,60,6,2,360,50,2,4,20,60,0
0,60,6,3,360,0,0,0,0,0,1
562,61,1,1,361,100,2,1,30,80,0
466,61,1,2,361,100,5,4,40,70,0
0,61,1,3,361,0,0,0,0,0,1
562,61,2,1,362,100,2,1,30,80,0
514,61,2,2,362,100,15,2,20,80,0
0,61,2,3,362,0,0,0,0,0,1
370,61,3,1,363,100,10,3,30,70,0
270,61,3,2,363,100,10,2,20,70,0
0,61,3,3,363,0,0,0,0,0,1
535,61,4,1,364,200,15,3,20,80,0
244,61,4,2,364,300,2,1,20,70,0
0,61,4,3,364,0,0,0,0,0,1
99,61,5,1,365,200,20,1,30,60,0
681,61,5,2,365,50,2,3,40,80,0
0,61,5,3,365,0,0,0,0,0,1
98,61,6,1,366,100,20,1,30,60,0
184,61,6,2,366,300,2,2,40,60,0
0,61,6,3,366,0,0,0,0,0,1
276,62,1,1,367,300,15,2,20,70,0
696,62,1,2,367,300,15,3,40,80,0
0,62,1,3,367,0,0,0,0,0,1
111,62,2,1,368,200,10,2,30,60,0
284,62,2,2,368,300,2,3,20,70,0
0,62,2,3,368,0,0,0,0,0,1
197,62,3,1,369,50,20,2,40,60,0
670,62,3,2,369,100,10,2,40,80,0
0,62,3,3,369,0,0,0,0,0,1
442,62,4,1,370,100,2,3,40,70,0
295,62,4,2,370,200,15,3,20,70,0
0,62,4,3,370,0,0,0,0,0,1
284,62,5,1,371,300,2,3,20,70,0
489,62,5,2,371,50,10,1,20,80,0
0,62,5,3,371,0,0,0,0,0,1
219,62,6,1,372,200,20,3,40,60,0
419,62,6,2,372,200,20,1,40,70,0
0,62,6,3,372,0,0,0,0,0,1
543,63,1,1,373,200,2,4,20,80,0
396,63,1,2,373,300,15,4,30,70,0
0,63,1,3,373,0,0,0,0,0,1
83,63,2,1,374,200,2,1,30,60,0
88,63,2,2,374,300,5,1,30,60,0
0,63,2,3,374,0,0,0,0,0,1
385,63,3,1,375,50,5,4,30,70,0
146,63,3,2,375,100,5,4,30,60,0
0,63,3,3,375,0,0,0,0,0,1
12,63,4,1,376,300,10,1,20,60,0
151,63,4,2,376,200,10,4,30,60,0
0,63,4,3,376,0,0,0,0,0,1
59,63,5,1,377,200,20,3,20,60,0
411,63,5,2,377,200,10,1,40,70,0
0,63,5,3,377,0,0,0,0,0,1
696,63,6,1,378,300,15,3,40,80,0
214,63,6,2,378,100,15,3,40,60,0
0,63,6,3,378,0,0,0,0,0,1
456,64,1,1,379,300,15,3,40,70,0
37,64,1,2,379,50,20,2,20,60,0
0,64,1,3,379,0,0,0,0,0,1
130,64,2,1,380,100,10,3,30,60,0
642,64,2,2,380,100,2,1,40,80,0
0,64,2,3,380,0,0,0,0,0,1
58,64,3,1,381,100,20,3,20,60,0
226,64,3,2,381,100,5,4,40,60,0
0,64,3,3,381,0,0,0,0,0,1
504,64,4,1,382,300,2,2,20,80,0
468,64,4,2,382,300,5,4,40,70,0
0,64,4,3,382,0,0,0,0,0,1
278,64,5,1,383,100,20,2,20,70,0
550,64,5,2,383,100,10,4,20,80,0
0,64,5,3,383,0,0,0,0,0,1
359,64,6,1,384,200,20,2,30,70,0
37,64,6,2,384,50,20,2,20,60,0
0,64,6,3,384,0,0,0,0,0,1
691,65,1,1,385,200,10,3,40,80,0
356,65,1,2,385,300,15,2,30,70,0
0,65,1,3,385,0,0,0,0,0,1
191,65,2,1,386,200,10,2,40,60,0
125,65,2,2,386,50,5,3,30,60,0
0,65,2,3,386,0,0,0,0,0,1
710,65,3,1,387,100,10,4,40,80,0
540,65,3,2,387,300,20,3,20,80,0
0,65,3,3,387,0,0,0,0,0,1
122,65,4,1,388,100,2,3,30,60,0
398,65,4,2,388,100,20,4,30,70,0
0,65,4,3,388,0,0,0,0,0,1
532,65,5,1,389,300,10,3,20,80,0
337,65,5,2,389,50,20,1,30,70,0
0,65,5,3,389,0,0,0,0,0,1
173,65,6,1,390,50,15,1,40,60,0
554,65,6,2,390,100,15,4,20,80,0
0,65,6,3,390,0,0,0,0,0,1
601,66,1,1,391,50,2,3,30,80,0
664,66,1,2,391,300,2,2,40,80,0
0,66,1,3,391,0,0,0,0,0,1
260,66,2,1,392,300,20,1,20,70,0
517,66,2,2,392,50,20,2,20,80,0
0,66,2,3,392,0,0,0,0,0,1
82,66,3,1,393,100,2,1,30,60,0
489,66,3,2,393,50,10,1,20,80,0
0,66,3,3,393,0,0,0,0,0,1
382,66,4,1,394,100,2,4,30,70,0
687,66,4,2,394,200,5,3,40,80,0
0,66,4,3,394,0,0,0,0,0,1
45,66,5,1,395,50,5,3,20,60,0
703,66,5,2,395,200,2,4,40,80,0
0,66,5,3,395,0,0,0,0,0,1
391,66,6,1,396,200,10,4,30,70,0
537,66,6,2,396,50,20,3,20,80,0
0,66,6,3,396,0,0,0,0,0,1
268,67,1,1,397,300,5,2,20,70,0
570,67,1,2,397,100,10,1,30,80,0
0,67,1,3,397,0,0,0,0,0,1
404,67,2,1,398,300,2,1,40,70,0
587,67,2,2,398,200,5,2,30,80,0
0,67,2,3,398,0,0,0,0,0,1
244,67,3,1,399,300,2,1,20,70,0
10,67,3,2,399,100,10,1,20,60,0
0,67,3,3,399,0,0,0,0,0,1
451,67,4,1,400,200,10,3,40,70,0
277,67,4,2,400,50,20,2,20,70,0
0,67,4,3,400,0,0,0,0,0,1
475,67,5,1,401,200,15,4,40,70,0
7,67,5,2,401,200,5,1,20,60,0
0,67,5,3,401,0,0,0,0,0,1
412,67,6,1,402,300,10,1,40,70,0
455,67,6,2,402,200,15,3,40,70,0
0,67,6,3,402,0,0,0,0,0,1
178,68,1,1,403,100,20,1,40,60,0
712,68,1,2,403,300,10,4,40,80,0
0,68,1,3,403,0,0,0,0,0,1
117,68,2,1,404,50,20,2,30,60,0
601,68,2,2,404,50,2,3,30,80,0
0,68,2,3,404,0,0,0,0,0,1
575,68,3,1,405,200,15,1,30,80,0
210,68,3,2,405,100,10,3,40,60,0
0,68,3,3,405,0,0,0,0,0,1
421,68,4,1,406,50,2,2,40,70,0
38,68,4,2,406,100,20,2,20,60,0
0,68,4,3,406,0,0,0,0,0,1
500,68,5,1,407,300,20,1,20,80,0
482,68,5,2,407,100,2,1,20,80,0
0,68,5,3,407,0,0,0,0,0,1
551,68,6,1,408,200,10,4,20,80,0
715,68,6,2,408,200,15,4,40,80,0
0,68,6,3,408,0,0,0,0,0,1
584,69,1,1,409,300,2,2,30,80,0
47,69,1,2,409,200,5,3,20,60,0
0,69,1,3,409,0,0,0,0,0,1
19,69,2,1,410,200,20,1,20,60,0
669,69,2,2,410,50,10,2,40,80,0
0,69,2,3,410,0,0,0,0,0,1
128,69,3,1,411,300,5,3,30,60,0
613,69,3,2,411,50,15,3,30,80,0
0,69,3,3,411,0,0,0,0,0,1
683,69,4,1,412,200,2,3,40,80,0
324,69,4,2,412,300,2,1,30,70,0
0,69,4,3,412,0,0,0,0,0,1
124,69,5,1,413,300,2,3,30,60,0
134,69,5,2,413,100,15,3,30,60,0
0,69,5,3,413,0,0,0,0,0,1
170,69,6,1,414,100,10,1,40,60,0
606,69,6,2,414,100,5,3,30,80,0
0,69,6,3,414,0,0,0,0,0,1
141,70,1,1,415,50,2,4,30,60,0
559,70,1,2,415,200,20,4,20,80,0
0,70,1,3,415,0,0,0,0,0,1
348,70,2,1,416,300,5,2,30,70,0
595,70,2,2,416,200,15,2,30,80,0
0,70,2,3,416,0,0,0,0,0,1
226,70,3,1,417,100,5,4,40,60,0
387,70,3,2,417,200,5,4,30,70,0
0,70,3,3,417,0,0,0,0,0,1
668,70,4,1,418,300,5,2,40,80,0
110,70,4,2,418,100,10,2,30,60,0
0,70,4,3,418,0,0,0,0,0,1
292,70,5,1,419,300,10,3,20,70,0
61,70,5,2,419,50,2,4,20,60,0
0,70,5,3,419,0,0,0,0,0,1
94,70,6,1,420,100,15,1,30,60,0
330,70,6,2,420,100,10,1,30,70,0
0,70,6,3,420,0,0,0,0,0,1
223,71,1,1,421,200,2,4,40,60,0
673,71,1,2,421,50,15,2,40,80,0
0,71,1,3,421,0,0,0,0,0,1
